Company,TypeName,Inches,touchscreen,ipspanel,retinadisplay,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,Memory,hdd,ssd,flashstorage,hybrid,gpu_brand,gpu_name,OpSys,Weight_kg,Price,Price_VND
7,5,15.6,0,0,0,1920,1080,1, quadro m1000m,2.6,8,256GB SSD,0,256,0,0,3, quadro m1000m,3,2,101179,29443089
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,1.8,102777,29908107
4,0,15.6,1,0,0,1920,1080,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,2.09,62817,18279747
2,4,13.3,0,1,0,1920,1080,1, hd graphics 515,0.9,8,512GB SSD,0,512,0,0,2, hd graphics 515,3,1.2,38841,11302731
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.43,118761,34559451
0,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.5,4,256GB SSD,0,256,0,0,3, geforce 940mx,3,2.23,36816,10713456
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,0,2.2,20965,6100815
7,4,12.5,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,122381,35612871
10,3,15.6,0,0,0,1366,768,1, hd graphics 505,1.1,4,1TB HDD,1024,0,0,0,2, hd graphics 505,3,2.2,16464,4791024
4,4,13.3,1,0,0,3200,1800,1, hd graphics 520,2.4,8,256GB SSD,0,256,0,0,2, hd graphics 520,0,1.23,58555,17039505
14,1,14,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,1TB SSD,0,1024,0,0,3, geforce gtx 1060,3,1.95,186427,54250257
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,6,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.3,24456,7116696
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.84,65481,19054971
0,1,17.3,0,1,0,1920,1080,1, geforce gtx 1070,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,4.2,138475,40296225
4,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.7,8,256GB SSD,0,256,0,0,3, geforce 940mx,3,2.18,53807,15657837
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.5,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,2.4,43636,12698076
10,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.7,63190,18388290
4,3,15.6,1,0,0,1366,768,1, hd graphics 620,2.4,8,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.3,24989,7271799
0,3,15.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,500GB HDD,500,0,0,0,2, hd graphics 400,0,2.4,15398,4480818
15,0,12.3,1,1,0,2400,1600,2, mali t860 mp4,2,4,32GB Flash Storage,0,0,32,0,1, mali t860 mp4,2,1.15,35112,10217592
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.7,85141,24776031
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.86,25841,7519731
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.88,84129,24481539
7,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,1TB HDD,1024,0,0,0,2, hd graphics 520,3,1.86,18434,5364294
1,4,12,0,1,1,2304,1440,1, hd graphics 5300,1.1,8,256GB Flash Storage,0,0,256,0,2, hd graphics 5300,1,0.92,61965,18031815
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,2,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,20193,5876163
4,0,13.3,1,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.6,63883,18589953
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.8,8,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.7,85195,24791745
10,0,14,1,1,0,2560,1440,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.27,124622,36265002
7,3,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.8,12,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.21,70703,20574573
1,4,11.6,0,0,0,1366,768,1, hd graphics 6000,1.6,4,256GB Flash Storage,0,0,256,0,2, hd graphics 6000,1,1.08,51096,14868936
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,1TB HDD,1024,0,0,0,2, hd graphics 520,3,1.9,18062,5256042
4,4,13.3,0,1,0,1920,1080,1, radeon 530,1.6,4,256GB SSD,0,256,0,0,0, radeon 530,3,1.4,43602,12688182
10,3,15.6,0,0,0,1366,768,1, radeon r5 m430,2,4,1TB HDD,1024,0,0,0,0, radeon r5 m430,3,1.9,19607,5705637
7,3,15.6,0,0,0,1366,768,0, radeon r2 graphics,1.8,4,500GB HDD,500,0,0,0,0, radeon r2 graphics,3,1.86,15824,4604784
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 980m,2.6,16,512GB SSD +  1TB HDD,1024,512,0,0,3, geforce gtx 980m,3,4.3,114552,33334632
10,3,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,8,1TB HDD,1024,0,0,0,3, geforce gtx 960m,3,2.6,47899,13938609
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2,4,1TB HDD,1024,0,0,0,2, hd graphics 520,3,2.1,25468,7411188
0,3,15.6,0,0,0,1366,768,1, hd graphics 500,2,4,1TB HDD,1024,0,0,0,2, hd graphics 500,0,2.1,14492,4217172
7,4,14,0,0,0,2560,1440,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.54,117120,34081920
10,3,15.6,0,0,0,1920,1080,1, radeon r5 m330,2.3,8,1TB HDD,1024,0,0,0,0, radeon r5 m330,3,2.32,31915,9287265
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.43,109165,31767015
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.24,39267,11426697
7,3,15.6,0,0,0,1920,1080,0, radeon r7 m440,2.9,6,1.0TB Hybrid,0,0,0,1024,0, radeon r7 m440,3,2.04,29303,8527173
4,3,15.6,0,0,0,1366,768,1, radeon r7 m440,2,4,128GB SSD,0,128,0,0,0, radeon r7 m440,3,2.3,26587,7736817
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050ti,2.8,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050ti,3,2.62,63883,18589953
10,3,15.6,0,0,0,1366,768,1, geforce 920mx,2.5,8,500GB HDD,500,0,0,0,3, geforce 920mx,3,2.2,33513,9752283
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 960m,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.3,62284,18124644
4,3,15.6,0,0,0,1366,768,1, radeon r5 m430,2.7,8,1TB HDD,1024,0,0,0,0, radeon r5 m430,0,2.3,42943,12496413
4,4,13.3,1,0,0,3200,1800,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.2,142790,41551890
10,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.4,79867,23241297
2,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.6,8,1TB HDD,1024,0,0,0,3, geforce gtx 1060,3,2.2,62284,18124644
4,3,15.6,1,1,0,3840,2160,1, geforce 960m,2.3,8,256GB SSD,0,256,0,0,3, geforce 960m,3,2.04,119916,34895556
7,2,12.5,0,0,0,1366,768,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,2.4,85195,24791745
4,3,15.6,0,0,0,1920,1080,1, radeon r7 m445,2.5,8,256GB SSD,0,256,0,0,0, radeon r7 m445,3,2.36,47366,13783506
7,2,11.6,0,0,0,1366,768,1, hd graphics 400,1.6,2,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.17,11136,3240576
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.91,30849,8977059
2,3,15.6,0,0,0,1366,768,1, geforce 920m,2.5,4,500GB HDD,500,0,0,0,3, geforce 920m,3,2.2,38379,11168289
10,3,15.6,0,0,0,1920,1080,0, radeon 530,3.6,6,256GB SSD,0,256,0,0,0, radeon 530,3,2.2,31839,9265149
10,3,15.6,0,0,0,1366,768,0, radeon r2 graphics,2.2,4,500GB HDD,500,0,0,0,0, radeon r2 graphics,3,2.2,15931,4635921
0,3,15.6,0,0,0,1920,1080,1, geforce gtx 950m,2.5,8,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 950m,3,2.4,42571,12388161
2,4,13.3,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.45,68198,19845618
0,3,17.3,0,0,0,1600,900,1, geforce 940mx,2,8,1TB HDD,1024,0,0,0,3, geforce 940mx,3,3.3,33513,9752283
4,3,15.6,0,0,0,1920,1080,1, radeon r7 m445,2.5,8,1TB HDD,1024,0,0,0,0, radeon r7 m445,3,2.36,34035,9904185
2,1,15.6,0,0,0,1920,1080,1, geforce gtx 1070,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,2.2,130483,37970553
7,3,15.6,0,0,0,1920,1080,0, radeon 520,2.5,4,256GB SSD,0,256,0,0,0, radeon 520,3,1.91,25515,7424865
1,4,12,0,1,1,2304,1440,1, hd graphics 515,1.2,8,512GB Flash Storage,0,0,512,0,2, hd graphics 515,1,0.92,68145,19830195
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1050 ti,3,2.7,79536,23144976
0,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,0,2.4,19277,5609607
2,3,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.2,93187,27117417
4,0,17.3,1,0,0,1920,1080,1, geforce 940mx,2.7,16,512GB SSD,0,512,0,0,3, geforce 940mx,3,2.77,95851,27892641
10,4,14,0,0,0,1920,1080,1, hd graphics 520,2.6,12,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.4,122491,35644881
11,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.43,103842,30218022
10,3,15.6,0,0,0,1920,1080,1, radeon r5 m330,2.3,8,1.0TB Hybrid,0,0,0,1024,0, radeon r5 m330,3,2.5,42011,12225201
4,0,15.6,1,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.19,53227,15489057
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,4,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.54,58607,17054637
10,0,14,1,1,0,1920,1080,1, hd graphics 520,2.5,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.8,33993,9891963
4,3,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.6,46620,13566420
7,0,13.3,1,0,0,2560,1440,1, hd graphics 520,2.6,8,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.48,108744,31644504
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 965m,2.6,8,256GB SSD,0,256,0,0,3, geforce gtx 965m,3,2.6,85195,24791745
2,1,15.6,0,1,0,1920,1080,1, geforce gtx 1070,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,2.34,123876,36047916
2,1,17.3,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.9,103843,30218313
4,4,13.3,0,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.29,77682,22605462
7,3,15.6,0,0,0,1366,768,1, hd graphics 405,1.6,4,1TB HDD,1024,0,0,0,2, hd graphics 405,3,1.96,26640,7752240
0,2,11.6,0,0,0,1366,768,1, hd graphics,1.5,2,32GB SSD,0,32,0,0,2, hd graphics,2,1.3,9271,2697861
10,4,14,0,0,0,1920,1080,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.7,79867,23241297
10,3,15.6,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.3,30529,8883939
0,3,17.3,0,0,0,1600,900,1, geforce 940mx,2,4,1TB HDD,1024,0,0,0,3, geforce 940mx,3,3.3,31861,9271551
10,0,13.3,1,1,0,3200,1800,1, hd graphics 520,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.3,79867,23241297
10,3,17.3,0,0,0,1600,900,1, hd graphics 620,2.5,8,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.8,28718,8356938
4,0,13.3,1,0,0,3200,1800,1, hd graphics 615,1.2,8,256GB SSD,0,256,0,0,2, hd graphics 615,3,1.24,96597,28109727
11,1,14,0,0,0,1920,1080,1, geforce gtx 970m,2.6,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 970m,3,1.7,94252,27427332
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 960<u+039c>,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960<u+039c>,3,2.6,67772,19721652
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 980m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 980m,3,4.3,122491,35644881
10,3,14,0,0,0,1366,768,1, hd graphics,1.6,2,64GB Flash Storage,0,0,64,0,2, hd graphics,3,1.5,12201,3550491
0,0,14,1,1,0,1920,1080,1, hd graphics 615,1.3,8,256GB SSD,0,256,0,0,2, hd graphics 615,3,1.2,61219,17814729
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,0,2.2,17263,5023533
2,1,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.59,71342,20760522
7,3,15.6,0,0,0,1366,768,0, radeon r4 graphics,2.5,4,500GB HDD,500,0,0,0,0, radeon r4 graphics,3,1.86,21259,6186369
7,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.8,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,2.62,47899,13938609
10,3,15.6,0,1,0,1920,1080,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.3,81465,23706315
10,3,15.6,0,0,0,1920,1080,1, geforce 920mx,2.3,6,128GB SSD,0,128,0,0,3, geforce 920mx,3,2.4,30316,8821956
10,3,14,0,1,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.9,57116,16620756
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.2,78647,22886277
7,3,15.6,0,0,0,1920,1080,0, radeon 530,2.7,6,1TB HDD,1024,0,0,0,0, radeon 530,3,2.1,28185,8201835
4,4,12.5,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.5,60481,17599971
7,3,15.6,0,0,0,1366,768,1, radeon r5 m330,2.5,6,1TB HDD,1024,0,0,0,0, radeon r5 m330,3,2.19,40706,11845446
4,4,12.5,1,0,0,1920,1080,1, hd graphics 520,2.4,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,91288,26564808
7,4,12.5,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.26,71875,20915625
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,8,1TB HDD,1024,0,0,0,2, hd graphics 520,3,2.2,24456,7116696
4,0,15,1,0,0,1920,1080,1, hd graphics 620,2.4,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.08,27120,7891920
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,23656,6883896
7,3,13.3,1,0,0,3200,1800,1, hd graphics 515,1.1,8,256GB SSD,0,256,0,0,2, hd graphics 515,3,1.16,90523,26342193
4,4,12.5,0,0,0,1366,768,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.5,62176,18093216
2,3,15.6,0,0,0,1366,768,1, hd graphics 405,1.6,4,1TB HDD,1024,0,0,0,2, hd graphics 405,3,2.65,16464,4791024
2,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,19660,5721060
4,4,13.3,1,0,0,3200,1800,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.29,78695,22900245
7,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.04,39534,11504394
7,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.1,25414,7395474
2,3,15.6,0,0,0,1366,768,1, hd graphics 500,1.1,4,1TB HDD,1024,0,0,0,2, hd graphics 500,3,2,18062,5256042
4,3,15.6,0,0,0,1366,768,1, radeon r5 m315,2.3,4,500GB HDD,500,0,0,0,0, radeon r5 m315,3,2.24,40980,11925180
0,3,15.6,0,0,0,1366,768,1, hd graphics,1.5,4,16GB SSD,0,16,0,0,2, hd graphics,2,2.2,11136,3240576
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.5,4,1TB HDD,1024,0,0,0,2, hd graphics 520,0,2.18,27805,8091255
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 970m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 970m,3,4,101232,29458512
10,1,15.6,1,1,0,1920,1080,1, geforce gtx 960m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.6,54825,15954075
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.29,26107,7597137
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.2,61219,17814729
7,5,17.3,0,1,0,1920,1080,1, firepro w6150m,2.6,8,1TB HDD,1024,0,0,0,0, firepro w6150m,3,3,154459,44947569
2,4,13.3,0,1,0,1920,1080,1, hd graphics 515,0.9,8,512GB SSD,0,512,0,0,2, hd graphics 515,3,1.2,38841,11302731
10,2,12.5,1,1,0,1920,1080,1, hd graphics 520,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.3,87912,25582392
4,1,15.6,0,0,0,3840,2160,1, geforce gtx 1050 ti,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050 ti,3,2.62,79813,23225583
10,3,15.6,0,0,0,1920,1080,1, radeon r5 m330,2.5,8,1.0TB Hybrid,0,0,0,1024,0, radeon r5 m330,3,2.32,47686,13876626
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,2.1,22857,6651387
10,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,512GB SSD,0,512,0,0,3, geforce gtx 1050 ti,3,2.4,63883,18589953
10,3,15.6,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.95,74059,21551169
10,3,15.6,0,0,0,1920,1080,1, geforce 920mx ,2,4,1TB HDD,1024,0,0,0,3, geforce 920mx ,3,2.2,24935,7256085
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,6,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.3,24456,7116696
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 960m,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.4,65481,19054971
4,4,12.5,0,0,0,1366,768,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.5,75290,21909390
10,0,14,1,0,0,1920,1080,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.8,44383,12915453
7,3,14,0,0,0,1366,768,1, hd graphics 400,1.6,2,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.44,13267,3860697
7,4,13.3,0,0,0,1920,1080,1, hd graphics 520,2.5,8,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.16,104908,30528228
11,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.7,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,2.2,44702,13008282
10,0,10.1,1,1,0,1920,1200,1, hd graphics 400,1.4,4,64GB Flash Storage,0,0,64,0,2, hd graphics 400,2,0.69,29251,8512041
7,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.96,36177,10527507
0,3,15.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,500GB HDD,500,0,0,0,2, hd graphics 400,0,2.4,15398,4480818
7,3,15.6,0,0,0,1920,1080,1, uhd graphics 620,1.8,16,512GB SSD,0,512,0,0,2, uhd graphics 620,3,2.1,61752,17969832
4,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,2,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,20193,5876163
2,3,15.6,0,0,0,1366,768,1, hd graphics,1.6,4,500GB HDD,500,0,0,0,2, hd graphics,3,2.2,19660,5721060
4,4,13.3,0,0,0,1920,1080,1, iris plus graphics 640,2.4,8,256GB SSD,0,256,0,0,2, iris plus graphics 640,3,1.23,73473,21380643
10,3,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.6,8,1TB HDD,1024,0,0,0,3, geforce gtx 960m,3,2.6,47899,13938609
7,3,15.6,0,0,0,1920,1080,0, radeon r7 m440,2.9,6,1.0TB Hybrid,0,0,0,1024,0, radeon r7 m440,3,2.04,29303,8527173
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.1,21205,6170655
14,4,12.5,1,0,0,3840,2160,1, hd graphics 520,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.25,54825,15954075
4,3,15.6,0,0,0,1366,768,1, radeon r5 m430,2.7,8,1TB HDD,1024,0,0,0,0, radeon r5 m430,0,2.3,42943,12496413
10,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.7,8,1TB HDD,1024,0,0,0,3, geforce 940mx,3,2.2,37776,10992816
16,4,13.3,0,0,0,1920,1080,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.05,118601,34512891
7,2,11.6,0,0,0,1366,768,1, hd graphics 400,1.6,2,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.17,11136,3240576
2,3,14,0,0,0,1920,1080,1, hd graphics 620,2.4,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,2,40972,11922852
10,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.5,4,1.0TB Hybrid,0,0,0,1024,2, hd graphics 520,3,2.32,43956,12791196
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 960,2.6,16,512GB SSD,0,512,0,0,3, geforce gtx 960,3,3.31,69530,20233230
2,1,17.3,0,0,0,1920,1080,1, geforce gtx 960m,2.6,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,3.52,69929,20349339
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 970m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 970m,3,1.91,114732,33387012
17,3,13.3,0,0,0,1920,1080,1, hd graphics 400,1.4,4,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.35,10443,3038913
7,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.07,34632,10077912
